open_time,open,high,low,close,volume
1771389900000,4932.55,4940.97,4932.2,4934.37,1782.934
1771390800000,4934.37,4938.45,4929.25,4932.59,1464.78
1771391700000,4932.51,4938.15,4931.12,4934.79,867.711
1771392600000,4934.79,4939.47,4934.43,4934.43,1051.783
1771393500000,4934.42,4939.89,4933.3,4933.3,807.295
1771394400000,4933.21,4934.34,4925.48,4926.99,2126.649
1771395300000,4927.0,4933.43,4925.02,4930.69,1185.993
1771396200000,4930.68,4933.73,4928.15,4931.67,974.097
1771397100000,4931.51,4936.8,4931.39,4931.39,767.473
1771398000000,4931.39,4942.49,4930.44,4938.4,1199.491
1771398900000,4938.41,4941.91,4933.55,4939.0,1048.724
1771399800000,4939.17,4942.5,4935.06,4936.46,826.301
1771400700000,4936.2,4937.51,4930.75,4931.83,1019.594
1771401600000,4931.84,4934.48,4928.4,4930.11,868.591
1771402500000,4930.11,4930.12,4923.28,4926.86,967.407
1771403400000,4926.87,4928.47,4921.76,4923.5,1284.828
1771404300000,4923.5,4924.73,4918.57,4919.13,1169.623
1771405200000,4919.14,4921.69,4914.13,4919.17,1220.475
1771406100000,4919.17,4925.4,4915.55,4924.05,987.889
1771407000000,4924.05,4925.86,4919.63,4923.4,937.461
1771407900000,4923.41,4924.9,4919.86,4920.96,514.2
1771408800000,4920.95,4927.25,4920.23,4923.18,734.321
1771409700000,4923.18,4926.77,4921.57,4924.99,607.115
1771410600000,4924.99,4924.99,4912.19,4915.0,1370.762
1771411500000,4915.0,4919.56,4913.44,4917.44,701.296
1771412400000,4917.43,4919.06,4915.33,4918.43,607.815
1771413300000,4918.72,4920.88,4917.77,4918.4,517.221
1771414200000,4918.4,4919.51,4914.66,4914.66,434.71
1771415100000,4914.66,4918.15,4909.32,4915.86,1114.633
1771416000000,4915.86,4929.86,4914.99,4925.57,2073.751
1771416900000,4925.57,4935.21,4924.65,4924.65,2019.117
1771417800000,4924.65,4932.81,4921.14,4931.63,1240.967
1771418700000,4931.72,4948.4,4930.75,4944.72,2843.407
1771419600000,4944.73,4962.67,4944.72,4958.98,5339.651
1771420500000,4958.99,4960.82,4954.36,4957.43,1847.782
1771421400000,4957.43,4970.95,4954.12,4957.75,4470.955
1771422300000,4957.87,4958.23,4950.84,4954.82,1737.953
1771423200000,4954.83,4962.17,4953.73,4959.35,1367.122
1771424100000,4959.34,4964.88,4957.43,4962.22,1400.344
1771425000000,4962.22,4987.0,4957.48,4984.03,8716.975
1771425900000,4984.02,4995.93,4982.97,4992.94,4531.261
1771426800000,4992.85,5008.75,4992.73,5003.92,7017.526
1771427700000,5003.92,5008.5,5001.91,5004.4,3125.833
1771428600000,5004.41,5004.8,4998.01,5000.36,2224.701
1771429500000,5000.38,5000.38,4995.27,4998.04,1929.94
1771430400000,4998.05,5003.61,4997.38,4999.6,1547.986
1771431300000,4999.59,5000.0,4991.15,4996.67,1950.103
1771432200000,4996.67,5007.91,4994.73,5006.65,2062.878
1771433100000,5006.66,5012.91,5001.75,5002.3,3318.531
1771434000000,5002.31,5003.44,4996.8,4999.82,1220.96
1771434900000,4999.67,5000.8,4998.21,5000.16,632.323
1771435800000,5000.16,5000.79,4994.76,4998.11,711.334
1771436700000,4998.11,5001.12,4997.76,4999.46,722.408
1771437600000,4999.47,5004.22,4999.0,4999.0,733.241
1771438500000,4999.0,5000.38,4987.25,4988.41,2207.278
1771439400000,4988.45,4993.61,4982.03,4984.46,3163.816
1771440300000,4984.43,4988.82,4983.71,4987.95,739.996
1771441200000,4987.95,4995.5,4985.64,4993.47,1838.736
1771442100000,4993.47,4996.25,4975.12,4980.14,2550.876
1771443000000,4980.15,4984.79,4973.7,4983.35,2459.565
1771443900000,4983.35,4985.57,4979.53,4981.38,945.117
1771444800000,4981.16,4985.94,4976.27,4979.4,954.15
1771445700000,4979.39,4981.7,4977.34,4978.76,366.666
1771446600000,4978.57,4989.4,4977.91,4987.31,544.283
1771447500000,4987.31,4987.88,4982.15,4986.35,745.262
1771448400000,4985.92,4987.38,4983.01,4983.01,395.016
1771449300000,4983.02,4986.16,4982.5,4984.56,336.566
1771450200000,4984.55,4985.02,4981.66,4982.36,283.467
1771451100000,4982.36,4983.13,4977.27,4979.25,877.637
1771452000000,4979.24,4985.71,4979.24,4981.43,373.428
1771452900000,4981.43,4985.12,4981.43,4981.72,192.27
1771453800000,4981.72,4983.51,4981.0,4982.72,208.592
1771454700000,4982.72,4983.79,4981.85,4983.79,180.189
1771455600000,4983.79,4985.51,4964.1,4978.93,5809.077
1771456500000,4978.92,4985.28,4972.88,4983.23,1770.96
1771457400000,4983.22,4989.41,4980.81,4983.25,1438.191
1771458300000,4983.24,4984.28,4970.12,4976.85,893.199
1771459200000,4976.85,4976.85,4963.55,4969.99,1832.41
1771460100000,4969.99,4975.0,4965.93,4968.72,861.372
1771461000000,4968.75,4975.14,4967.43,4968.5,786.773
1771461900000,4968.31,4968.43,4962.3,4963.75,1267.845
1771462800000,4963.57,4970.99,4963.1,4968.25,965.238
1771463700000,4968.3,4970.18,4963.94,4966.05,683.826
1771464600000,4966.05,4973.18,4964.23,4973.03,647.513
1771465500000,4973.18,4978.53,4972.51,4976.14,833.555
1771466400000,4976.28,4979.97,4974.4,4976.48,711.646
1771467300000,4976.49,4977.34,4969.38,4975.25,844.9
1771468200000,4975.25,4975.55,4971.69,4974.58,461.364
1771469100000,4974.58,4976.34,4971.03,4971.16,598.424
1771470000000,4971.24,4973.89,4969.0,4972.74,609.445
1771470900000,4972.69,4974.74,4970.32,4972.12,348.355
1771471800000,4972.12,4981.66,4972.12,4980.49,1208.638
1771472700000,4980.48,4986.75,4980.28,4985.96,915.651
1771473600000,4985.95,4988.0,4981.84,4985.64,1016.933
1771474500000,4985.63,4985.64,4981.34,4982.23,636.53
1771475400000,4982.23,4987.3,4982.23,4983.38,479.647
1771476300000,4983.37,4986.71,4980.39,4986.09,722.593
1771477200000,4986.09,4995.75,4986.09,4993.27,1247.714
1771478100000,4993.08,4993.28,4990.54,4991.94,599.831
1771479000000,4991.95,4999.69,4991.94,4999.55,993.027
1771479900000,4999.54,5000.83,4998.09,4999.34,1284.181
1771480800000,4999.34,5002.18,4999.1,5001.81,1041.038
1771481700000,5001.81,5004.92,5000.73,5004.44,1615.954
1771482600000,5004.4,5012.58,5004.4,5011.69,1670.792
1771483500000,5011.68,5022.38,5011.68,5020.59,3155.686
1771484400000,5020.6,5023.88,5020.09,5020.82,2830.859
1771485300000,5020.82,5022.15,5016.8,5019.8,1342.569
1771486200000,5019.8,5021.29,5017.0,5017.11,1081.601
1771487100000,5017.11,5018.09,5010.7,5012.24,1480.282
1771488000000,5012.15,5013.67,5008.85,5013.21,2096.196
1771488900000,5013.25,5016.85,5012.12,5016.85,1108.428
1771489800000,5016.84,5021.4,5013.22,5021.39,1181.367
1771490700000,5021.39,5023.66,5014.72,5017.99,2296.135
1771491600000,5018.0,5021.43,5016.55,5020.51,1258.982
1771492500000,5020.51,5021.66,5002.46,5002.77,2890.543
1771493400000,5002.78,5007.55,4995.19,5005.19,2543.873
1771494300000,5005.18,5007.15,4998.5,4998.6,1339.803
1771495200000,4998.55,4998.81,4986.45,4992.14,3276.188
1771496100000,4992.14,4994.99,4988.46,4989.15,1479.15
1771497000000,4989.3,4997.58,4984.38,4991.44,1780.003
1771497900000,4991.43,4996.39,4990.65,4996.39,836.154
1771498800000,4996.38,5000.51,4992.31,4996.69,1640.855
1771499700000,4996.69,4997.5,4982.19,4987.8,3645.893
1771500600000,4987.78,4989.59,4986.01,4986.41,1528.124
1771501500000,4986.47,4989.44,4981.26,4987.48,2027.547
1771502400000,4987.48,4993.44,4983.75,4991.4,1744.246
1771503300000,4991.4,4994.75,4988.25,4994.74,1063.067
1771504200000,4994.75,4996.38,4987.6,4990.29,1782.079
1771505100000,4990.23,4991.1,4985.0,4988.49,790.558
1771506000000,4988.48,4988.9,4978.33,4986.99,2755.571
1771506900000,4986.84,4991.0,4983.22,4987.15,1494.548
1771507800000,4987.14,5000.5,4976.16,4997.3,5086.807
1771508700000,4997.3,5001.43,4994.92,5000.41,2376.958
1771509600000,5000.41,5000.41,4975.0,4975.91,4808.936
1771510500000,4975.94,4985.34,4975.39,4981.78,2042.656
1771511400000,4981.76,4996.76,4966.28,4995.1,8037.326
1771512300000,4995.11,5011.99,4990.44,5007.74,6201.563
1771513200000,5007.75,5011.5,5001.33,5001.6,4840.192
1771514100000,5001.61,5018.42,4998.36,5018.35,4576.906
1771515000000,5018.24,5024.54,5014.33,5016.8,4270.242
1771515900000,5016.85,5017.48,5008.65,5015.33,2669.178
1771516800000,5015.34,5015.98,5002.84,5006.84,2474.077
1771517700000,5006.83,5007.59,4994.39,5000.38,2728.417
1771518600000,5000.39,5011.49,5000.39,5009.41,1506.619
1771519500000,5009.45,5010.01,4993.38,4998.36,2048.104
1771520400000,4998.3,5001.74,4995.26,4999.35,1254.003
1771521300000,4999.32,5004.3,4995.87,4996.91,1275.244
1771522200000,4996.95,4998.59,4988.82,4995.69,1576.078
1771523100000,4995.6,4996.51,4986.45,4988.21,1490.311
1771524000000,4988.35,4991.54,4983.36,4991.11,1318.285
1771524900000,4991.1,4992.25,4980.0,4981.56,1452.058
1771525800000,4981.55,4986.3,4978.84,4979.08,1077.75
1771526700000,4979.08,4987.22,4979.07,4984.65,786.663
1771527600000,4984.5,4992.32,4983.73,4990.2,694.386
1771528500000,4990.17,4993.26,4989.61,4992.38,572.568
1771529400000,4992.37,4992.73,4982.15,4988.05,907.212
1771530300000,4988.04,4991.46,4985.49,4990.56,503.757
1771531200000,4990.57,4994.5,4990.56,4993.45,633.941
1771532100000,4993.45,4999.2,4991.93,4998.44,589.231
1771533000000,4998.44,5003.0,4997.81,5002.1,668.066
1771533900000,5002.07,5005.75,5001.42,5004.45,796.634
1771534800000,5004.59,5007.0,5000.4,5002.04,779.467
1771535700000,5002.05,5003.19,4995.5,4996.3,1028.503
1771536600000,4996.2,5001.15,4996.2,5001.15,451.028
1771537500000,5001.14,5002.21,4997.0,4999.04,631.216
1771538400000,4999.11,5001.43,4996.0,5001.43,361.062
1771539300000,5001.45,5001.5,4999.0,4999.76,117.566
1771540200000,4999.76,5002.98,4999.34,5002.83,262.396
1771541100000,5002.83,5004.94,5002.82,5003.94,188.191
1771542000000,5003.95,5010.68,4999.86,5001.87,2603.026
1771542900000,5002.01,5006.22,4996.25,5000.33,1245.901
1771543800000,5000.26,5004.12,4998.29,4999.04,703.951
1771544700000,4999.01,5003.39,4989.24,4990.75,1121.192
1771545600000,4990.72,4999.23,4989.51,4996.61,743.684
1771546500000,4996.74,4999.0,4991.61,4993.88,449.925
1771547400000,4993.86,4999.1,4991.11,4996.79,703.379
1771548300000,4996.78,5008.79,4996.78,5008.61,734.279
1771549200000,5008.62,5017.0,5008.05,5016.18,1837.63
1771550100000,5016.18,5016.18,4999.84,5002.48,2111.088
1771551000000,5002.5,5006.48,4998.91,5001.15,1254.895
1771551900000,5001.31,5003.78,4999.3,5000.83,704.683
1771552800000,5000.82,5009.88,4997.11,4999.81,1356.085
1771553700000,4999.82,5002.34,4996.63,5000.53,949.42
1771554600000,5000.7,5006.0,5000.7,5002.65,522.736
1771555500000,5002.71,5002.71,4996.42,4998.88,898.981
1771556400000,4998.87,4999.64,4993.22,4997.28,830.471
1771557300000,4997.15,5001.15,4995.54,4995.54,374.566
1771558200000,4995.55,5002.0,4985.6,4990.16,1703.785
1771559100000,4990.19,4998.59,4989.26,4991.35,1015.001
1771560000000,4991.39,4996.13,4990.18,4995.13,609.605
1771560900000,4995.13,4997.09,4993.43,4996.96,350.617
1771561800000,4996.95,5005.0,4996.16,5001.62,995.283
1771562700000,5001.62,5002.9,4999.07,5002.38,333.974
1771563600000,5002.38,5008.48,5002.38,5004.01,1098.798
1771564500000,5004.02,5005.02,5001.9,5004.42,570.941
1771565400000,5004.41,5007.28,5001.65,5002.54,806.466
1771566300000,5002.53,5013.5,5001.43,5013.4,1516.726
1771567200000,5013.4,5020.63,5013.4,5017.65,3203.243
1771568100000,5017.65,5030.81,5017.49,5023.54,3315.582
1771569000000,5023.54,5028.42,5022.15,5027.18,1805.465
1771569900000,5027.18,5031.77,5022.0,5022.66,2439.398
1771570800000,5022.62,5028.45,5017.87,5024.1,1849.232
1771571700000,5024.09,5025.0,5012.36,5016.72,2021.886
1771572600000,5016.71,5019.95,5015.35,5019.01,939.009
1771573500000,5019.0,5019.01,5009.09,5010.01,1204.877
1771574400000,5010.01,5018.65,5008.4,5014.64,1889.364
1771575300000,5014.64,5022.42,5013.66,5021.02,1040.032
1771576200000,5021.01,5029.1,5020.36,5025.1,1424.704
1771577100000,5025.09,5033.49,5025.09,5031.32,1914.816
1771578000000,5031.16,5043.12,5030.7,5041.2,3698.157
1771578900000,5041.24,5044.78,5035.28,5035.71,2655.102
1771579800000,5035.78,5036.95,5031.8,5034.44,1860.42
1771580700000,5034.45,5036.52,5029.32,5029.32,1268.887
1771581600000,5029.33,5029.94,5022.53,5026.65,3019.134
1771582500000,5026.65,5032.28,5026.0,5028.56,1372.125
1771583400000,5028.57,5039.59,5028.57,5035.77,1173.403
1771584300000,5035.78,5039.83,5028.43,5037.23,1792.249
1771585200000,5037.45,5038.0,5034.05,5034.78,656.75
1771586100000,5034.77,5035.16,5029.17,5031.3,923.532
1771587000000,5031.3,5035.71,5026.3,5030.16,1171.469
1771587900000,5030.15,5031.02,5019.3,5021.21,2316.159
1771588800000,5021.21,5026.5,5017.87,5025.46,1879.18
1771589700000,5025.45,5026.35,5015.48,5015.48,1259.645
1771590600000,5015.48,5028.4,5011.16,5027.89,2432.67
1771591500000,5027.72,5029.24,5024.43,5028.15,815.595
1771592400000,5028.15,5032.38,5026.58,5029.29,1393.964
1771593300000,5029.29,5035.7,5029.22,5033.26,1466.071
1771594200000,5033.27,5035.8,5021.94,5034.0,3362.97
1771595100000,5033.96,5051.07,5033.96,5045.62,4359.487
1771596000000,5045.7,5049.45,5039.88,5045.53,2651.735
1771596900000,5045.53,5047.37,5041.51,5043.79,1452.529
1771597800000,5043.83,5058.26,5040.53,5056.06,6769.787
1771598700000,5055.91,5064.23,5053.0,5057.71,4657.02
1771599600000,5057.71,5067.68,4994.61,5026.05,21822.972
1771600500000,5026.07,5047.35,5016.54,5029.01,8516.141
1771601400000,5029.01,5048.45,5021.66,5048.09,4857.683
1771602300000,5048.17,5055.46,5040.46,5046.29,5048.795
1771603200000,5046.29,5058.75,5043.17,5057.3,3928.53
1771604100000,5057.31,5059.39,5049.07,5056.23,3125.281
1771605000000,5056.22,5072.17,5055.5,5065.2,4965.491
1771605900000,5065.2,5069.79,5062.75,5068.55,2045.193
1771606800000,5068.5,5075.83,5066.55,5068.81,3408.697
1771607700000,5068.82,5069.94,5057.4,5066.79,3027.865
1771608600000,5066.78,5072.56,5064.82,5070.61,1699.27
1771609500000,5070.61,5079.0,5069.76,5075.54,2178.942
1771610400000,5075.54,5075.9,5069.7,5072.03,1386.486
1771611300000,5072.03,5072.99,5058.7,5061.69,3716.428
1771612200000,5061.68,5077.2,5060.62,5070.44,6128.298
1771613100000,5070.38,5076.3,5070.14,5073.74,1983.318
1771614000000,5073.74,5077.39,5071.79,5074.25,1120.844
1771614900000,5074.24,5077.99,5071.81,5073.0,1077.639
1771615800000,5073.0,5076.43,5073.0,5076.3,1014.55
1771616700000,5076.22,5081.94,5074.95,5081.7,1687.122
1771617600000,5081.69,5084.32,5080.0,5082.87,1285.431
1771618500000,5082.87,5088.8,5081.8,5087.81,1368.275
1771619400000,5087.81,5090.79,5085.87,5087.69,1084.755
1771620300000,5087.69,5101.74,5086.74,5100.35,2318.642
1771621200000,5100.32,5103.07,5095.35,5096.15,1309.705
1771622100000,5096.15,5101.05,5095.17,5100.79,890.813
1771623000000,5100.79,5103.77,5100.79,5103.24,1028.652
1771623900000,5103.23,5110.98,5103.02,5110.12,2266.197
1771624800000,5110.19,5110.59,5106.34,5107.41,815.403
1771625700000,5107.42,5109.5,5107.24,5108.69,406.391
1771626600000,5108.7,5108.7,5104.56,5104.57,459.302
1771627500000,5104.57,5104.6,5101.47,5103.8,579.584
1771628400000,5103.8,5105.55,5103.79,5103.91,463.512
1771629300000,5103.92,5104.38,5103.25,5104.29,520.022
1771630200000,5104.29,5105.51,5103.47,5105.21,693.486
1771631100000,5105.21,5106.95,5105.11,5106.95,470.006
1771632000000,5106.95,5109.39,5106.94,5109.08,508.325
1771632900000,5109.08,5109.87,5108.67,5109.77,367.873
1771633800000,5109.76,5111.57,5109.76,5110.44,718.179
1771634700000,5110.44,5111.36,5109.87,5111.27,557.658
1771635600000,5111.27,5115.0,5111.01,5115.0,785.648
1771636500000,5115.0,5116.68,5111.6,5111.89,1064.564
1771637400000,5111.89,5114.87,5111.6,5113.23,750.402
1771638300000,5113.24,5114.17,5112.5,5112.5,442.724
1771639200000,5112.5,5114.77,5112.15,5114.77,549.231
1771640100000,5114.77,5114.8,5112.51,5112.91,650.598
1771641000000,5112.91,5112.99,5112.0,5112.52,641.137
1771641900000,5112.51,5112.9,5111.5,5112.19,935.759
1771642800000,5112.18,5112.18,5111.51,5111.54,317.778
1771643700000,5111.54,5111.54,5108.41,5108.85,946.639
1771644600000,5108.89,5110.0,5108.71,5109.41,695.232
1771645500000,5109.41,5110.88,5109.41,5110.21,460.319
1771646400000,5110.21,5111.8,5110.21,5111.2,387.704
1771647300000,5111.2,5112.1,5110.9,5112.0,319.259
1771648200000,5112.0,5112.39,5111.02,5111.99,534.915
1771649100000,5112.0,5112.0,5110.2,5110.21,435.298
1771650000000,5110.21,5112.08,5110.2,5111.7,152.071
1771650900000,5111.7,5111.71,5111.24,5111.38,144.41
1771651800000,5111.38,5111.66,5110.84,5111.2,236.905
1771652700000,5111.2,5111.57,5110.35,5110.7,206.212
1771653600000,5110.7,5110.9,5110.39,5110.49,114.51
1771654500000,5110.49,5110.85,5110.47,5110.85,121.653
1771655400000,5110.84,5110.85,5110.35,5110.8,127.984
1771656300000,5110.8,5110.81,5110.0,5110.81,293.12
1771657200000,5110.81,5111.2,5110.68,5111.17,182.451
1771658100000,5111.17,5112.58,5111.16,5112.49,328.623
1771659000000,5112.49,5112.79,5111.94,5112.6,433.843
1771659900000,5112.6,5112.6,5112.21,5112.4,161.679
1771660800000,5112.39,5112.4,5112.21,5112.21,129.765
1771661700000,5112.22,5112.58,5112.21,5112.3,151.925
1771662600000,5112.3,5112.7,5112.3,5112.7,157.408
1771663500000,5112.69,5113.75,5112.69,5113.41,330.998
1771664400000,5113.41,5113.57,5112.95,5112.96,196.678
1771665300000,5112.95,5112.96,5112.34,5112.52,242.78
1771666200000,5112.53,5112.96,5112.52,5112.77,269.119
1771667100000,5112.76,5112.81,5112.76,5112.78,253.965
1771668000000,5112.79,5112.79,5112.2,5112.2,266.46
1771668900000,5112.21,5112.4,5111.8,5112.28,515.693
1771669800000,5112.29,5112.4,5112.19,5112.37,225.997
1771670700000,5112.38,5112.45,5112.37,5112.45,169.472
1771671600000,5112.44,5112.51,5112.1,5112.2,274.725
1771672500000,5112.2,5113.1,5112.2,5112.7,465.409
1771673400000,5112.7,5113.35,5112.7,5113.1,361.53
1771674300000,5113.02,5113.03,5112.49,5112.62,417.618
1771675200000,5112.62,5113.39,5112.62,5113.39,327.464
1771676100000,5113.39,5113.7,5113.38,5113.69,177.457
1771677000000,5113.69,5113.9,5113.49,5113.79,369.252
1771677900000,5113.8,5114.19,5113.4,5113.59,291.887
1771678800000,5113.59,5114.18,5113.58,5114.0,204.014
1771679700000,5113.99,5114.25,5113.8,5114.11,200.562
1771680600000,5114.11,5114.9,5114.1,5114.7,369.64
1771681500000,5114.71,5115.7,5114.7,5115.42,1014.52
1771682400000,5115.41,5115.42,5115.0,5115.01,461.922
1771683300000,5115.01,5117.6,5115.0,5117.6,884.812
1771684200000,5117.6,5119.0,5117.59,5119.0,909.817
1771685100000,5119.0,5119.0,5117.15,5118.04,654.262
1771686000000,5117.69,5117.9,5117.0,5117.5,494.166
1771686900000,5117.49,5119.0,5117.2,5118.34,549.119
1771687800000,5118.34,5118.46,5116.88,5116.88,328.089
1771688700000,5116.88,5116.89,5110.23,5110.24,1439.97
1771689600000,5110.24,5115.5,5110.24,5115.43,763.218
1771690500000,5115.43,5115.43,5113.2,5113.91,355.062
1771691400000,5113.9,5117.01,5113.9,5116.4,751.603
1771692300000,5116.41,5117.6,5116.3,5116.63,666.85
1771693200000,5116.63,5117.45,5116.26,5117.1,390.563
1771694100000,5117.1,5118.0,5117.09,5117.47,638.004
1771695000000,5117.47,5118.43,5117.46,5118.27,547.851
1771695900000,5118.27,5118.78,5118.04,5118.4,392.389
1771696800000,5118.25,5118.67,5117.3,5117.69,437.134
1771697700000,5117.7,5119.05,5117.4,5118.46,269.85
1771698600000,5118.46,5119.93,5118.45,5118.89,271.231
1771699500000,5118.89,5118.9,5117.76,5118.0,266.877
1771700400000,5118.0,5118.01,5117.0,5117.0,179.738
1771701300000,5117.0,5117.0,5115.5,5115.9,519.874
1771702200000,5115.9,5116.01,5115.5,5115.5,191.472
1771703100000,5115.5,5115.8,5114.15,5114.16,369.228
1771704000000,5114.16,5117.61,5114.16,5117.61,529.215
1771704900000,5117.6,5117.61,5117.41,5117.42,87.526
1771705800000,5117.41,5117.42,5117.1,5117.1,116.819
1771706700000,5117.1,5118.47,5117.1,5117.99,308.76
1771707600000,5117.98,5117.98,5117.15,5117.15,152.677
1771708500000,5117.16,5117.7,5117.15,5117.7,100.524
1771709400000,5117.7,5118.02,5117.69,5118.02,51.093
1771710300000,5118.01,5118.5,5117.63,5118.01,228.038
1771711200000,5118.01,5118.26,5117.4,5117.4,150.379
1771712100000,5117.4,5117.7,5116.8,5117.26,227.975
1771713000000,5117.26,5117.26,5113.81,5113.95,376.928
1771713900000,5113.96,5114.4,5113.95,5114.24,159.807
1771714800000,5114.24,5114.6,5113.24,5113.26,850.222
1771715700000,5113.26,5113.8,5113.2,5113.79,208.599
1771716600000,5113.8,5113.8,5112.2,5112.42,546.005
1771717500000,5112.42,5113.77,5112.42,5113.4,351.431
1771718400000,5113.41,5115.6,5113.4,5115.01,515.164
1771719300000,5115.01,5115.8,5114.89,5115.76,169.148
1771720200000,5115.76,5115.89,5115.53,5115.63,116.494
1771721100000,5115.53,5115.63,5114.73,5114.73,124.006
1771722000000,5114.73,5114.74,5113.65,5113.66,289.966
1771722900000,5113.65,5113.66,5112.75,5113.09,182.662
1771723800000,5113.1,5113.77,5112.82,5113.72,307.149
1771724700000,5113.71,5114.55,5113.7,5114.26,288.533
1771725600000,5114.26,5114.77,5113.52,5114.51,248.328
1771726500000,5114.51,5115.2,5114.5,5114.71,269.57
1771727400000,5114.7,5114.8,5113.9,5113.91,141.037
1771728300000,5113.91,5113.91,5113.4,5113.4,111.215
1771729200000,5113.4,5113.41,5113.0,5113.01,343.453
1771730100000,5113.01,5113.01,5112.17,5112.41,359.029
1771731000000,5112.44,5112.7,5111.6,5111.6,313.88
1771731900000,5111.61,5111.7,5110.9,5111.24,773.864
1771732800000,5111.24,5114.3,5111.05,5113.86,613.994
1771733700000,5113.87,5114.69,5113.86,5114.45,266.017
1771734600000,5114.05,5114.45,5113.55,5114.0,192.017
1771735500000,5114.0,5114.0,5113.0,5113.09,180.626
1771736400000,5113.08,5113.68,5113.08,5113.68,99.396
1771737300000,5113.68,5115.9,5113.67,5115.89,316.672
1771738200000,5115.9,5116.26,5115.4,5116.03,433.759
1771739100000,5116.03,5116.03,5115.48,5115.7,228.516
1771740000000,5115.7,5115.83,5115.41,5115.61,167.399
1771740900000,5115.6,5115.85,5115.25,5115.7,195.646
1771741800000,5115.7,5115.7,5115.4,5115.7,118.353
1771742700000,5115.7,5115.7,5115.36,5115.38,105.335
1771743600000,5115.37,5115.37,5114.13,5114.14,168.908
1771744500000,5114.14,5114.51,5114.13,5114.28,137.581
1771745400000,5114.29,5114.29,5114.0,5114.29,130.539
1771746300000,5114.29,5114.29,5114.08,5114.08,164.71
1771747200000,5114.09,5115.8,5114.09,5115.49,424.832
1771748100000,5115.49,5115.7,5115.0,5115.01,121.185
1771749000000,5115.01,5115.18,5114.8,5115.17,111.986
1771749900000,5115.18,5115.18,5114.3,5114.31,212.941
1771750800000,5114.31,5114.39,5114.0,5114.0,199.113
1771751700000,5114.0,5114.09,5113.1,5113.19,173.812
1771752600000,5113.2,5113.4,5113.14,5113.4,173.999
1771753500000,5113.4,5113.4,5112.24,5112.39,291.917
1771754400000,5112.38,5113.71,5112.31,5113.71,279.597
1771755300000,5113.71,5115.46,5113.5,5115.0,373.047
1771756200000,5114.91,5115.45,5114.7,5115.39,161.951
1771757100000,5115.39,5115.44,5114.52,5114.53,134.662
1771758000000,5114.53,5114.69,5114.4,5114.56,78.926
1771758900000,5114.56,5114.56,5114.04,5114.04,180.868
1771759800000,5114.05,5114.4,5114.04,5114.4,75.839
1771760700000,5114.4,5115.2,5114.39,5114.91,257.334
1771761600000,5114.91,5116.35,5114.9,5116.35,427.583
1771762500000,5116.35,5117.2,5116.17,5116.96,213.168
1771763400000,5116.96,5117.19,5116.71,5116.95,150.256
1771764300000,5117.0,5117.0,5116.48,5116.48,153.53
1771765200000,5116.48,5117.28,5116.48,5117.22,185.067
1771766100000,5117.23,5117.98,5116.82,5117.77,134.541
1771767000000,5117.77,5119.14,5117.76,5119.14,376.395
1771767900000,5119.14,5119.27,5118.42,5118.9,391.987
1771768800000,5118.9,5120.86,5118.89,5120.85,490.354
1771769700000,5120.86,5130.0,5120.25,5130.0,1487.672
1771770600000,5130.0,5139.99,5129.45,5136.05,2708.293
1771771500000,5136.05,5137.35,5129.08,5131.64,1064.352
1771772400000,5131.64,5136.0,5125.92,5127.29,2027.944
1771773300000,5127.28,5127.74,5120.0,5120.62,1374.213
1771774200000,5120.61,5121.25,5117.79,5119.6,980.793
1771775100000,5119.61,5125.0,5119.6,5123.0,1741.386
1771776000000,5123.0,5129.82,5122.99,5128.86,1859.381
1771776900000,5128.85,5129.38,5126.02,5128.33,1182.75
1771777800000,5128.32,5128.53,5125.32,5125.32,432.172
1771778700000,5125.32,5128.87,5125.03,5127.31,466.619
1771779600000,5127.31,5133.0,5127.31,5132.04,805.94
1771780500000,5132.03,5132.04,5127.33,5127.33,392.059
1771781400000,5127.33,5128.78,5126.34,5127.13,417.338
1771782300000,5127.13,5128.94,5126.0,5126.08,690.945
1771783200000,5126.07,5126.4,5123.55,5123.55,750.735
1771784100000,5123.56,5124.7,5123.5,5123.75,221.545
1771785000000,5123.75,5124.44,5123.5,5123.5,116.985
1771785900000,5123.51,5123.51,5122.39,5122.39,220.75
1771786800000,5122.4,5122.61,5122.21,5122.52,221.909
1771787700000,5122.51,5122.92,5122.2,5122.35,124.087
1771788600000,5122.36,5123.37,5122.35,5123.11,144.108
1771789500000,5123.1,5123.11,5122.0,5122.0,270.852
1771790400000,5122.01,5132.91,5122.01,5132.61,1740.821
1771791300000,5132.6,5137.22,5132.6,5132.66,615.489
1771792200000,5132.6,5132.85,5130.57,5131.35,526.28
1771793100000,5131.36,5133.79,5129.46,5130.49,992.148
1771794000000,5130.5,5131.57,5129.98,5131.09,612.152
1771794900000,5131.09,5133.6,5131.09,5132.72,226.84
1771795800000,5132.72,5132.73,5130.0,5130.0,244.834
1771796700000,5130.01,5131.8,5129.68,5131.57,256.712
1771797600000,5131.56,5138.0,5131.56,5136.3,863.941
1771798500000,5136.3,5148.87,5132.34,5139.75,2287.442
1771799400000,5139.75,5140.93,5139.0,5139.23,468.72
1771800300000,5139.27,5144.97,5138.44,5144.26,923.073
1771801200000,5144.26,5144.27,5105.15,5140.83,18220.889
1771802100000,5140.83,5147.63,5135.9,5142.15,4447.645
1771803000000,5142.15,5156.28,5139.75,5155.73,5992.584
